;id;price;area;rooms
25380;25381;3120;120;3
25381;25382;2808;104;4
25382;25383;5600;175;5
25383;25384;4250;125;5
25384;25385;7140;238;7
25385;25386;3672;136;4
25386;25387;3762;114;3
25387;25388;3875;155;5
25388;25389;1984;64;2
25389;25390;4056;156;4
25390;25391;1023;33;1
25391;25392;754;29;1
25392;25393;3800;152;4
25393;25394;900;36;1
25394;25395;1056;32;1
25395;25396;2754;81;3
25396;25397;3060;90;3
25397;25398;6300;210;7
25398;25399;7448;266;7
25399;25400;6936;204;6
25400;25401;7812;252;6
25401;25402;3248;116;4
25402;25403;2325;93;3
25403;25404;6045;195;5
25404;25405;3366;102;3
25405;25406;7440;240;6
25406;25407;1624;58;2
25407;25408;5632;176;4
25408;25409;6020;215;5
25409;25410;700;28;1
25410;25411;7056;252;7
25411;25412;4212;156;6
25412;25413;4928;176;4
25413;25414;2904;88;2
25414;25415;4860;180;5
25415;25416;8610;287;7
25416;25417;5248;164;4
25417;25418;2584;76;2
25418;25419;6888;246;6
25419;25420;2418;93;3
25420;25421;7616;224;7
25421;25422;4032;126;3
25422;25423;4800;160;5
25423;25424;2880;90;3
25424;25425;700;25;1
25425;25426;2378;82;2
25426;25427;10164;308;7
25427;25428;918;27;1
25428;25429;6496;224;7
25429;25430;6510;217;7
25430;25431;3465;105;3
25431;25432;2178;66;2
25432;25433;4224;132;4
25433;25434;2871;87;3
25434;25435;3456;108;3
25435;25436;8092;238;7
25436;25437;3744;117;3
25437;25438;6000;240;6
25438;25439;3999;129;3
25439;25440;2436;84;2
25440;25441;1024;32;1
25441;25442;2640;88;2
25442;25443;4292;148;4
25443;25444;1050;42;1
25444;25445;7560;280;7
25445;25446;2436;87;3
25446;25447;2880;90;3
25447;25448;1352;52;2
25448;25449;6600;264;6
25449;25450;7098;273;7
25450;25451;2160;80;2
25451;25452;6528;192;6
25452;25453;3444;123;3
25453;25454;2262;78;2
25454;25455;4836;186;6
25455;25456;900;36;1
25456;25457;3844;124;4
25457;25458;952;34;1
25458;25459;3360;120;3
25459;25460;4125;125;5
25460;25461;1064;38;1
25461;25462;3375;125;5
25462;25463;5250;210;7
25463;25464;2496;96;3
25464;25465;7260;220;5
25465;25466;7462;287;7
25466;25467;5376;168;6
25467;25468;5735;185;5
25468;25469;3162;102;3
25469;25470;5775;175;7
25470;25471;1400;56;2
25471;25472;3248;112;4
25472;25473;2400;96;3
25473;25474;1189;41;1
25474;25475;6240;240;6
25475;25476;8288;259;7
25476;25477;1326;39;1
25477;25478;950;38;1
25478;25479;7480;220;5
25479;25480;3528;126;3
25480;25481;3690;123;3
25481;25482;1102;38;1
25482;25483;2322;86;2
25483;25484;728;28;1
25484;25485;6336;198;6
25485;25486;5096;196;7
25486;25487;1428;42;1
25487;25488;1188;44;1
25488;25489;1188;44;1
25489;25490;4960;160;5
25490;25491;2500;100;4
25491;25492;6290;185;5
25492;25493;625;25;1
25493;25494;3330;111;3
25494;25495;7296;228;6
25495;25496;5580;180;5
25496;25497;5096;196;7
25497;25498;2268;81;3
25498;25499;9933;301;7
25499;25500;6156;228;6
25500;25501;2025;81;3
25501;25502;1682;58;2
25502;25503;1364;44;1
25503;25504;6438;222;6
25504;25505;4096;128;4
25505;25506;5460;195;5
25506;25507;6734;259;7
25507;25508;5590;215;5
25508;25509;4940;190;5
25509;25510;4592;164;4
25510;25511;780;26;1
25511;25512;5332;172;4
25512;25513;8288;259;7
25513;25514;1394;41;1
25514;25515;1904;68;2
25515;25516;6450;215;5
25516;25517;2752;86;2
25517;25518;3125;125;5
25518;25519;6264;216;6
25519;25520;4350;145;5
25520;25521;924;33;1
25521;25522;7056;252;7
25522;25523;5120;160;5
25523;25524;1736;62;2
25524;25525;1250;50;2
25525;25526;6552;234;6
25526;25527;3264;102;3
25527;25528;5022;162;6
25528;25529;8064;252;7
25529;25530;3364;116;4
25530;25531;6860;245;7
25531;25532;3840;120;4
25532;25533;2584;76;2
25533;25534;3136;112;4
25534;25535;928;29;1
25535;25536;675;25;1
25536;25537;6426;238;7
25537;25538;2418;78;2
25538;25539;2542;82;2
25539;25540;2496;96;3
25540;25541;840;30;1
25541;25542;3321;123;3
25542;25543;3900;130;5
25543;25544;4620;140;5
25544;25545;4836;156;4
25545;25546;1566;54;2
25546;25547;4455;165;5
25547;25548;8400;280;7
25548;25549;702;26;1
25549;25550;6615;245;7
25550;25551;6665;215;5
25551;25552;5280;160;5
25552;25553;5022;186;6
25553;25554;6765;205;5
25554;25555;2046;62;2
25555;25556;8610;287;7
25556;25557;5100;150;6
25557;25558;4800;160;5
25558;25559;2128;76;2
25559;25560;6450;258;6
25560;25561;2325;93;3
25561;25562;3276;126;3
25562;25563;6944;217;7
25563;25564;2688;96;3
25564;25565;3510;135;5
25565;25566;1224;36;1
25566;25567;1280;40;1
25567;25568;957;29;1
25568;25569;5148;156;6
25569;25570;5616;216;6
25570;25571;4080;120;3
25571;25572;4000;125;5
25572;25573;928;32;1
25573;25574;1248;39;1
25574;25575;3696;112;4
25575;25576;5610;170;5
25576;25577;5130;190;5
25577;25578;5740;205;5
25578;25579;1768;52;2
25579;25580;2523;87;3
25580;25581;4352;136;4
25581;25582;6600;200;5
25582;25583;6156;228;6
25583;25584;7560;252;6
25584;25585;2604;84;3
25585;25586;2784;96;3
25586;25587;5766;186;6
25587;25588;4386;129;3
25588;25589;5280;160;5
25589;25590;7182;266;7
25590;25591;2496;78;3
25591;25592;7854;238;7
25592;25593;7854;231;7
25593;25594;4056;156;6
25594;25595;7378;217;7
25595;25596;4536;168;6
25596;25597;1204;43;1
25597;25598;7616;238;7
25598;25599;4836;186;6
25599;25600;5916;204;6
25600;25601;6630;195;5
25601;25602;1560;60;2
25602;25603;650;25;1
25603;25604;1170;39;1
25604;25605;864;32;1
25605;25606;4896;144;4
25606;25607;4640;160;5
25607;25608;2128;76;2
25608;25609;4185;155;5
25609;25610;2904;88;2
25610;25611;896;32;1
25611;25612;1914;58;2
25612;25613;5400;216;6
25613;25614;1054;34;1
25614;25615;700;25;1
25615;25616;6475;259;7
25616;25617;1496;44;1
25617;25618;10472;308;7
25618;25619;3996;148;4
25619;25620;5632;176;4
25620;25621;5304;156;4
25621;25622;6045;195;5
25622;25623;7812;252;6
25623;25624;4736;148;4
25624;25625;3328;128;4
25625;25626;3780;140;4
25626;25627;2904;88;2
25627;25628;1716;66;2
25628;25629;3750;150;6
25629;25630;3996;148;4
25630;25631;918;27;1
25631;25632;2184;78;3
25632;25633;1980;66;2
25633;25634;5250;210;6
25634;25635;992;32;1
25635;25636;775;31;1
25636;25637;1664;64;2
25637;25638;5504;172;4
25638;25639;2250;75;3
25639;25640;3402;126;3
25640;25641;2700;90;3
25641;25642;3900;156;4
25642;25643;8064;252;7
25643;25644;9933;301;7
25644;25645;972;36;1
25645;25646;3828;132;4
25646;25647;6355;205;5
25647;25648;2752;86;2
25648;25649;3840;120;4
25649;25650;1924;74;2
25650;25651;6732;204;6
25651;25652;4080;136;4
25652;25653;2835;105;3
25653;25654;3720;124;4
25654;25655;5394;174;6
25655;25656;6825;273;7
25656;25657;3400;136;4
25657;25658;3625;125;5
25658;25659;884;26;1
25659;25660;1250;50;2
25660;25661;1450;50;2
25661;25662;3672;136;4
25662;25663;4352;136;4
25663;25664;3198;123;3
25664;25665;5940;198;6
25665;25666;2268;81;3
25666;25667;4096;128;4
25667;25668;5720;220;5
25668;25669;1020;34;1
25669;25670;7308;252;6
25670;25671;5742;198;6
25671;25672;2112;66;2
25672;25673;2592;96;3
25673;25674;2916;108;4
25674;25675;3828;132;4
25675;25676;2520;90;3
25676;25677;3762;114;3
25677;25678;2511;93;3
25678;25679;3060;102;3
25679;25680;990;30;1
25680;25681;5292;189;7
25681;25682;5488;196;7
25682;25683;4340;155;5
25683;25684;3255;105;3
25684;25685;3762;114;3
25685;25686;6048;216;6
25686;25687;728;28;1
25687;25688;924;33;1
25688;25689;7998;258;6
25689;25690;1700;68;2
25690;25691;5460;182;7
25691;25692;4576;176;4
25692;25693;5700;228;6
25693;25694;2268;84;3
25694;25695;5365;185;5
25695;25696;4992;156;6
25696;25697;2184;84;2
25697;25698;1144;44;1
25698;25699;4950;165;5
25699;25700;4524;156;4
25700;25701;6496;203;7
25701;25702;4988;172;4
25702;25703;8127;301;7
25703;25704;2160;80;2
25704;25705;2666;86;2
25705;25706;6300;210;7
25706;25707;5376;168;6
25707;25708;3168;96;3
25708;25709;1140;38;1
25709;25710;7182;266;7
25710;25711;3840;120;4
25711;25712;8256;258;6
25712;25713;1404;54;2
25713;25714;6993;259;7
25714;25715;4080;136;4
25715;25716;4224;132;3
25716;25717;4375;175;5
25717;25718;5950;238;7
25718;25719;2146;74;2
25719;25720;3444;123;3
25720;25721;2688;84;3
25721;25722;7350;294;7
25722;25723;7128;264;6
25723;25724;1768;68;2
25724;25725;3136;112;4
25725;25726;2542;82;2
25726;25727;3402;126;3
25727;25728;2418;78;3
25728;25729;1550;50;2
25729;25730;2604;84;3
25730;25731;4550;175;7
25731;25732;2958;87;3
25732;25733;2436;84;2
25733;25734;2418;78;2
25734;25735;2790;90;3
25735;25736;7140;238;7
25736;25737;5070;195;5
25737;25738;5940;220;5
25738;25739;1836;54;2
25739;25740;1290;43;1
25740;25741;3168;99;3
25741;25742;2150;86;2
25742;25743;3625;125;5
25743;25744;3321;123;3
25744;25745;8330;245;7
25745;25746;6727;217;7
25746;25747;5670;210;7
25747;25748;1972;68;2
25748;25749;675;25;1
25749;25750;7511;259;7
25750;25751;4212;156;6
25751;25752;3978;117;3
25752;25753;810;30;1
25753;25754;1089;33;1
25754;25755;1650;50;2
25755;25756;7350;294;7
25756;25757;2200;88;2
25757;25758;5292;196;7
25758;25759;8190;273;7
25759;25760;3870;129;3
25760;25761;1792;56;2
25761;25762;825;33;1
25762;25763;8526;294;7
25763;25764;1512;56;2
25764;25765;7920;264;6
25765;25766;3900;150;5
25766;25767;3672;108;3
25767;25768;7105;245;7
25768;25769;4650;186;6
25769;25770;5504;172;4
25770;25771;3168;99;3
25771;25772;7326;222;6
25772;25773;7616;238;7
25773;25774;7998;258;6
25774;25775;6426;189;7
25775;25776;8976;264;6
25776;25777;7840;245;7
25777;25778;3060;102;3
25778;25779;9856;308;7
25779;25780;1247;43;1
25780;25781;4860;180;6
25781;25782;3500;125;5
25782;25783;2964;114;3
25783;25784;2480;80;2
25784;25785;2352;84;3
25785;25786;4400;176;4
25786;25787;5046;174;6
25787;25788;2574;99;3
25788;25789;5580;180;5
25789;25790;2835;105;3
25790;25791;5096;182;7
25791;25792;1147;37;1
25792;25793;4428;164;4
25793;25794;928;29;1
25794;25795;1458;54;2
25795;25796;2262;78;2
25796;25797;5760;180;6
25797;25798;990;33;1
25798;25799;1040;40;1
25799;25800;7616;238;7
25800;25801;4096;128;4
25801;25802;2442;74;2
25802;25803;2958;102;3
25803;25804;7161;217;7
25804;25805;5168;152;4
25805;25806;6237;231;7
25806;25807;2496;96;3
25807;25808;1276;44;1
25808;25809;700;28;1
25809;25810;900;30;1
25810;25811;1792;56;2
25811;25812;1247;43;1
25812;25813;1560;52;2
25813;25814;1728;54;2
25814;25815;3774;111;3
25815;25816;6000;240;6
25816;25817;1700;68;2
25817;25818;899;29;1
25818;25819;5859;189;7
25819;25820;6732;198;6
25820;25821;810;27;1
25821;25822;8712;264;6
25822;25823;5984;176;4
25823;25824;5684;203;7
25824;25825;5928;228;6
25825;25826;5016;152;4
25826;25827;3600;144;4
25827;25828;3960;132;3
25828;25829;5248;164;4
25829;25830;2883;93;3
25830;25831;7812;252;6
25831;25832;2574;78;2
25832;25833;961;31;1
25833;25834;4200;150;5
25834;25835;2697;87;3
25835;25836;6237;189;7
25836;25837;6708;258;6
25837;25838;6293;217;7
25838;25839;5075;203;7
25839;25840;950;38;1
25840;25841;5700;190;5
25841;25842;1085;35;1
25842;25843;2516;74;2
25843;25844;3360;120;3
25844;25845;2700;108;3
25845;25846;5576;164;4
25846;25847;2900;100;4
25847;25848;1875;75;3
25848;25849;2368;74;2
25849;25850;4752;176;4
25850;25851;7740;258;6
25851;25852;3640;140;4
25852;25853;3696;112;4
25853;25854;3000;120;4
25854;25855;832;32;1
25855;25856;5000;200;5
25856;25857;2106;81;3
25857;25858;3861;117;3
25858;25859;4680;180;6
25859;25860;5800;200;5
25860;25861;7140;238;7
25861;25862;1950;78;2
25862;25863;2106;78;2
25863;25864;4340;140;4
25864;25865;5510;190;5
25865;25866;1254;38;1
25866;25867;725;25;1
25867;25868;1560;52;2
25868;25869;2294;74;2
25869;25870;6660;222;6
25870;25871;3300;132;3
25871;25872;5880;196;7
25872;25873;1736;62;2
25873;25874;1148;41;1
25874;25875;1674;54;2
25875;25876;950;38;1
25876;25877;4698;162;6
25877;25878;4368;156;6
25878;25879;1300;52;2
25879;25880;1736;56;2
25880;25881;5040;180;6
25881;25882;5920;185;5
25882;25883;4200;168;6
25883;25884;1250;50;2
25884;25885;3690;123;3
25885;25886;7812;252;7
25886;25887;3870;129;3
25887;25888;3876;114;3
25888;25889;2310;70;2
25889;25890;936;36;1
25890;25891;2175;87;3
25891;25892;2046;62;2
25892;25893;1856;58;2
25893;25894;2250;75;3
25894;25895;1550;50;2
25895;25896;7350;294;7
25896;25897;8008;308;7
25897;25898;4800;150;6
25898;25899;6336;198;6
25899;25900;2160;80;2
25900;25901;8316;308;7
25901;25902;8680;280;7
25902;25903;6460;190;5
25903;25904;3240;120;4
25904;25905;5887;203;7
25905;25906;3000;120;3
25906;25907;5376;168;4
25907;25908;4000;160;5
25908;25909;4205;145;5
25909;25910;5440;160;5
25910;25911;5775;231;7
25911;25912;2835;105;3
25912;25913;4620;140;5
25913;25914;6125;245;7
25914;25915;6480;240;6
25915;25916;3564;108;4
25916;25917;7938;294;7
25917;25918;5320;190;5
25918;25919;1326;39;1
25919;25920;7616;238;7
25920;25921;1350;50;2
25921;25922;2550;102;3
25922;25923;2150;86;2
25923;25924;2728;88;2
25924;25925;8184;264;6
25925;25926;4256;152;4
25926;25927;5084;164;4
25927;25928;3564;132;4
25928;25929;4760;170;5
25929;25930;5832;216;6
25930;25931;2106;78;3
25931;25932;5760;180;5
25932;25933;3828;116;4
25933;25934;5642;217;7
25934;25935;2322;86;2
25935;25936;6552;252;6
25936;25937;5304;156;4
25937;25938;3944;136;4
25938;25939;6880;215;5
25939;25940;2600;100;4
25940;25941;3996;148;4
25941;25942;1728;54;2
25942;25943;4125;165;5
25943;25944;1023;33;1
25944;25945;2800;112;4
25945;25946;936;36;1
25946;25947;2418;78;3
25947;25948;6324;186;6
25948;25949;5880;210;7
25949;25950;1302;42;1
25950;25951;3192;114;3
25951;25952;5070;195;5
25952;25953;2838;86;2
25953;25954;3741;129;3
25954;25955;6020;215;5
25955;25956;4680;180;5
25956;25957;5859;217;7
25957;25958;1512;54;2
25958;25959;5580;180;5
25959;25960;4030;130;5
25960;25961;6318;234;6
25961;25962;3978;117;3
25962;25963;1292;38;1
25963;25964;1107;41;1
25964;25965;2349;87;3
25965;25966;4872;174;6
25966;25967;3900;130;5
25967;25968;5950;175;5
25968;25969;4000;125;5
25969;25970;3780;135;5
25970;25971;5160;172;4
25971;25972;2200;88;2
25972;25973;1015;35;1
25973;25974;1287;39;1
25974;25975;6804;252;6
25975;25976;7872;246;6
25976;25977;2958;87;3
25977;25978;2150;86;2
25978;25979;8568;252;7
25979;25980;1258;37;1
25980;25981;2924;86;2
25981;25982;3564;132;4
25982;25983;7056;252;6
25983;25984;8118;246;6
25984;25985;2666;86;2
25985;25986;2523;87;3
25986;25987;4212;156;4
25987;25988;8547;259;7
25988;25989;5508;162;6
25989;25990;1860;60;2
25990;25991;5568;192;6
25991;25992;2184;84;2
25992;25993;2624;82;2
25993;25994;4050;162;6
25994;25995;5400;200;5
25995;25996;4352;128;4
25996;25997;4732;182;7
25997;25998;3654;126;3
25998;25999;840;28;1
25999;26000;3100;124;4
26000;26001;8288;259;7
26001;26002;7560;280;7
26002;26003;1056;32;1
26003;26004;3480;120;4
26004;26005;1209;39;1
26005;26006;8029;259;7
26006;26007;6930;210;7
26007;26008;3300;132;4
26008;26009;2187;81;3
26009;26010;1550;50;2
26010;26011;1872;72;2
26011;26012;1798;58;2
26012;26013;5084;164;4
26013;26014;1360;40;1
26014;26015;4200;150;6
26015;26016;1512;54;2
26016;26017;5160;172;4
26017;26018;1792;56;2
26018;26019;3564;108;3
26019;26020;1800;72;2
26020;26021;3528;126;3
26021;26022;990;33;1
26022;26023;1768;52;2
26023;26024;1850;74;2
26024;26025;6048;224;7
26025;26026;5220;174;6
26026;26027;6324;204;6
26027;26028;1856;64;2
26028;26029;6804;252;7
26029;26030;1320;40;1
26030;26031;1550;62;2
26031;26032;5220;180;5
26032;26033;832;26;1
26033;26034;5292;189;7
26034;26035;8400;280;7
26035;26036;6048;216;6
26036;26037;6200;200;5
26037;26038;7095;215;5
26038;26039;4950;150;5
26039;26040;4176;144;4
26040;26041;4050;150;6
26041;26042;2584;76;2
26042;26043;1050;35;1
26043;26044;800;25;1
26044;26045;6006;182;7
26045;26046;7380;246;6
26046;26047;1512;54;2
26047;26048;6084;234;6
26048;26049;986;29;1
26049;26050;9044;266;7
26050;26051;7140;210;6
26051;26052;4060;145;5
26052;26053;5994;222;6
26053;26054;5075;203;7
26054;26055;4800;160;5
26055;26056;3828;132;4
26056;26057;4736;148;4
26057;26058;6240;240;6
26058;26059;5280;160;4
26059;26060;3625;145;5
26060;26061;3375;135;5
26061;26062;1280;40;1
26062;26063;4536;162;6
26063;26064;960;32;1
26064;26065;6290;185;5
26065;26066;1056;32;1
26066;26067;5440;170;5
26067;26068;5775;175;7
26068;26069;2924;86;2
26069;26070;4698;174;6
26070;26071;4000;160;4
26071;26072;7488;234;6
26072;26073;2900;100;4
26073;26074;5304;204;6
26074;26075;5365;185;5
26075;26076;4408;152;4
26076;26077;4644;172;4
26077;26078;750;25;1
26078;26079;7161;231;7
26079;26080;6804;252;7
26080;26081;1360;40;1
26081;26082;7812;252;6
26082;26083;825;33;1
26083;26084;1240;40;1
26084;26085;8064;252;6
26085;26086;3224;124;4
26086;26087;1232;44;1
26087;26088;2754;102;3
26088;26089;6120;204;6
26089;26090;2970;90;3
26090;26091;2600;104;4
26091;26092;4560;152;4
26092;26093;3600;120;3
26093;26094;1044;36;1
26094;26095;1088;34;1
26095;26096;8712;264;6
26096;26097;1716;52;2
26097;26098;729;27;1
26098;26099;1240;40;1
26099;26100;4872;168;6
26100;26101;8976;264;6
26101;26102;5600;175;7
26102;26103;4200;150;5
26103;26104;1980;60;2
26104;26105;4356;132;4
26105;26106;7749;287;7
26106;26107;1300;52;2
26107;26108;6888;246;6
26108;26109;4050;150;5
26109;26110;4224;128;4
26110;26111;3000;100;4
26111;26112;1300;50;2
26112;26113;4896;144;4
26113;26114;7560;252;6
26114;26115;3162;102;3
26115;26116;2400;75;3
26116;26117;3354;129;3
26117;26118;2700;108;3
26118;26119;6006;231;7
26119;26120;4930;145;5
26120;26121;3741;129;3
26121;26122;3136;112;4
26122;26123;728;28;1
26123;26124;4590;170;5
26124;26125;2080;80;2
26125;26126;6355;205;5
26126;26127;725;29;1
26127;26128;2700;100;4
26128;26129;2520;84;2
26129;26130;5375;215;5
26130;26131;6090;210;6
26131;26132;5148;156;4
26132;26133;6336;192;6
26133;26134;4900;196;7
26134;26135;837;27;1
26135;26136;6300;210;7
26136;26137;5950;238;7
26137;26138;1204;43;1
26138;26139;2325;75;3
26139;26140;3720;120;4
26140;26141;8232;294;7
26141;26142;1856;58;2
26142;26143;4725;189;7
26143;26144;4860;180;6
26144;26145;650;26;1
26145;26146;7998;258;6
26146;26147;4988;172;4
26147;26148;2280;76;2
26148;26149;1972;68;2
26149;26150;1998;74;2
26150;26151;6020;215;5
26151;26152;2106;78;2
26152;26153;3200;100;4
26153;26154;1189;41;1
26154;26155;4480;140;5
26155;26156;868;28;1
26156;26157;8712;264;6
26157;26158;6534;198;6
26158;26159;6732;198;6
26159;26160;3840;128;4
26160;26161;3250;125;5
26161;26162;3564;132;3
26162;26163;5460;182;7
26163;26164;4640;160;4
26164;26165;3255;105;3
26165;26166;6916;266;7
26166;26167;2838;86;2
26167;26168;957;33;1
26168;26169;7140;238;7
26169;26170;7448;266;7
26170;26171;4032;126;3
26171;26172;4176;144;4
26172;26173;3875;155;5
26173;26174;1944;72;2
26174;26175;5481;189;7
26175;26176;4608;144;4
26176;26177;4750;190;5
26177;26178;1089;33;1
26178;26179;2704;104;4
26179;26180;2916;108;3
26180;26181;952;34;1
26181;26182;8127;301;7
26182;26183;4524;156;6
26183;26184;3510;135;5
26184;26185;2262;78;3
26185;26186;4752;144;4
26186;26187;7956;234;6
26187;26188;5346;198;6
26188;26189;10164;308;7
26189;26190;2550;75;3
26190;26191;4550;175;7
26191;26192;4212;156;4
26192;26193;884;26;1
26193;26194;3472;112;4
26194;26195;5535;205;5
26195;26196;2574;78;2
26196;26197;1320;40;1
26197;26198;5440;170;5
26198;26199;4420;130;5
26199;26200;3534;114;3
26200;26201;975;39;1
26201;26202;1023;33;1
26202;26203;3016;104;4
26203;26204;1792;64;2
26204;26205;1914;58;2
26205;26206;1860;60;2
26206;26207;2214;82;2
26207;26208;756;27;1
26208;26209;4212;162;6
26209;26210;3069;99;3
26210;26211;2600;104;4
26211;26212;3456;108;4
26212;26213;3654;126;3
26213;26214;1353;41;1
26214;26215;4950;150;5
26215;26216;1800;60;2
26216;26217;4560;152;4
26217;26218;8127;301;7
26218;26219;4100;164;4
26219;26220;8463;273;7
26220;26221;3712;116;4
26221;26222;1200;40;1
26222;26223;6882;222;6
26223;26224;5766;186;6
26224;26225;1850;74;2
26225;26226;1456;56;2
26226;26227;4000;125;5
26227;26228;4212;156;6
26228;26229;1020;34;1
26229;26230;5330;205;5
26230;26231;4092;132;3
26231;26232;7040;220;5
26232;26233;4550;182;7
26233;26234;7095;215;5
26234;26235;5125;205;5
26235;26236;2400;80;2
26236;26237;3330;111;3
26237;26238;810;30;1
26238;26239;2400;96;3
26239;26240;4872;168;6
26240;26241;5712;204;6
26241;26242;10164;308;7
26242;26243;7134;246;6
26243;26244;875;35;1
26244;26245;6496;203;7
26245;26246;4320;135;5
26246;26247;4625;185;5
26247;26248;3968;124;4
26248;26249;1152;36;1
26249;26250;4488;136;4
26250;26251;5376;192;6
26251;26252;1209;39;1
26252;26253;6888;246;6
26253;26254;3100;124;4
26254;26255;7140;210;5
26255;26256;5292;189;7
26256;26257;1134;42;1
26257;26258;7812;252;6
26258;26259;3900;150;6
26259;26260;2808;104;4
26260;26261;4158;126;3
26261;26262;3808;112;4
26262;26263;1300;50;2
26263;26264;8256;258;6
26264;26265;891;27;1
26265;26266;1025;41;1
26266;26267;5712;204;6
26267;26268;2700;100;4
26268;26269;7182;266;7
26269;26270;5600;175;7
26270;26271;2262;78;3
26271;26272;10164;308;7
26272;26273;3300;132;3
26273;26274;4216;124;4
26274;26275;4320;144;4
26275;26276;6902;203;7
26276;26277;1860;62;2
26277;26278;1360;40;1
26278;26279;3078;114;3
26279;26280;2150;86;2
26280;26281;6188;238;7
26281;26282;1204;43;1
26282;26283;6460;190;5
26283;26284;6120;204;6
26284;26285;3075;123;3
26285;26286;1120;40;1
26286;26287;1768;52;2
26287;26288;1224;36;1
26288;26289;4914;189;7
26289;26290;4056;156;4
26290;26291;4536;168;6
26291;26292;2640;88;2
26292;26293;1700;50;2
26293;26294;3240;120;4
26294;26295;1152;36;1
26295;26296;4092;132;4
26296;26297;4032;126;3
26297;26298;725;29;1
26298;26299;2448;72;2
26299;26300;3500;125;5
26300;26301;5400;216;6
26301;26302;4032;144;4
26302;26303;8316;252;7
26303;26304;5180;185;5
26304;26305;5580;180;6
26305;26306;4420;130;5
26306;26307;3360;105;3
26307;26308;928;29;1
26308;26309;1353;41;1
26309;26310;4224;132;4
26310;26311;3225;129;3
26311;26312;2912;112;4
26312;26313;2294;74;2
26313;26314;1216;38;1
26314;26315;8772;258;6
26315;26316;7616;238;7
26316;26317;4056;156;6
26317;26318;6720;224;7
26318;26319;7656;264;6
26319;26320;5670;189;7
26320;26321;4836;156;4
26321;26322;5046;174;6
26322;26323;1240;40;1
26323;26324;3808;112;4
26324;26325;4785;165;5
26325;26326;9282;273;7
26326;26327;2352;84;2
26327;26328;806;31;1
26328;26329;3920;140;5
26329;26330;986;29;1
26330;26331;4250;125;5
26331;26332;1972;58;2
26332;26333;1122;34;1
26333;26334;4704;168;6
26334;26335;2184;84;3
26335;26336;3456;108;3
26336;26337;3536;136;4
26337;26338;3480;116;4
26338;26339;4060;140;4
26339;26340;1320;44;1
26340;26341;2106;78;2
26341;26342;4300;172;4
26342;26343;6272;224;7
26343;26344;2262;78;2
26344;26345;1088;32;1
26345;26346;3875;125;5
26346;26347;2808;108;3
26347;26348;8729;301;7
26348;26349;3200;128;4
26349;26350;1836;68;2
26350;26351;3570;105;3
26351;26352;2970;90;3
26352;26353;6552;252;6
26353;26354;2175;87;3
26354;26355;1750;70;2
26355;26356;1122;33;1
26356;26357;975;39;1
26357;26358;3744;117;3
26358;26359;3952;152;4
26359;26360;1456;52;2
26360;26361;980;35;1
26361;26362;2574;78;2
26362;26363;1276;44;1
26363;26364;5365;185;5
26364;26365;2418;93;3
26365;26366;7749;287;7
26366;26367;6615;245;7
26367;26368;7626;246;6
26368;26369;5292;189;7
26369;26370;8712;264;6
26370;26371;2550;102;3
26371;26372;2838;86;2
26372;26373;6090;210;6
26373;26374;3840;120;3
26374;26375;7917;273;7
26375;26376;1053;39;1
26376;26377;1189;41;1
26377;26378;5642;217;7
26378;26379;2940;105;3
26379;26380;675;25;1
26380;26381;2160;72;2
26381;26382;9240;308;7
26382;26383;8448;264;6
26383;26384;1920;60;2
26384;26385;1612;52;2
26385;26386;6006;231;7
26386;26387;4125;165;5
26387;26388;5945;205;5
26388;26389;3960;132;4
26389;26390;4860;180;5
26390;26391;3000;100;4
26391;26392;6150;246;6
26392;26393;756;28;1
26393;26394;4524;156;4
26394;26395;3952;152;4
26395;26396;4059;123;3
26396;26397;5016;152;4
26397;26398;8610;287;7
26398;26399;5850;195;5
26399;26400;7956;234;6
26400;26401;3000;100;4
26401;26402;2754;102;3
26402;26403;6400;200;5
26403;26404;6138;198;6
26404;26405;6664;238;7
26405;26406;7840;280;7
26406;26407;4650;150;5
26407;26408;2730;105;3
26408;26409;1148;41;1
26409;26410;5916;204;6
26410;26411;2356;76;2
26411;26412;6916;266;7
26412;26413;4212;162;6
26413;26414;2436;84;2
26414;26415;6272;224;7
26415;26416;4524;156;4
26416;26417;3696;112;4
26417;26418;899;31;1
26418;26419;2511;81;3
26419;26420;3844;124;4
26420;26421;7920;240;6
26421;26422;7482;258;6
26422;26423;1728;54;2
26423;26424;5642;217;7
26424;26425;9520;280;7
26425;26426;1452;44;1
26426;26427;5880;210;6
26427;26428;5670;189;7
26428;26429;2040;68;2
26429;26430;7000;280;7
26430;26431;5950;175;5
26431;26432;5742;174;6
26432;26433;4860;180;6
26433;26434;5070;195;5
26434;26435;2666;86;2
26435;26436;1674;62;2
26436;26437;7175;287;7
26437;26438;5280;160;5
26438;26439;3552;111;3
26439;26440;2958;87;3
26440;26441;6480;216;6
26441;26442;924;28;1
26442;26443;6720;224;7
26443;26444;1500;50;2
26444;26445;4560;152;4
26445;26446;6400;200;5
26446;26447;3024;108;3
26447;26448;4650;186;6
26448;26449;4368;168;4
26449;26450;1276;44;1
26450;26451;5576;164;4
26451;26452;5952;186;6
26452;26453;3480;120;4
26453;26454;5950;175;5
26454;26455;7310;215;5
26455;26456;2925;117;3
26456;26457;6006;231;7
26457;26458;6006;231;7
26458;26459;2176;68;2
26459;26460;962;37;1
26460;26461;4160;160;5
26461;26462;4472;172;4
